>V$RUNX1	lnR0: 0.764
0	7.018468	8.89302	10.67731
0	6.510154	8.939107	4.359395
4.405945	4.235643	0	7.727434
5.587295	2.31194	4.776571	0
0.8961218	1.358547	0	1.518289
>V$MECOM	lnR0: 2.516
0	1.779246	0.568821	1.308987
0	2.839157	2.259921	2.050121
5.174374	3.664213	0	4.184164
0	4.240342	4.240342	4.760292
3.057237	0.1019324	3.527497	0
0	4.240342	4.240342	4.760292
0	4.188388	3.198178	4.708338
5.280243	4.760292	0	5.280243
0	4.240342	4.240342	4.760292
4.598394	2.098023	4.078443	0
0	3.088233	4.078443	3.028948
0	4.020126	1.720929	4.540077
0.1907591	0	0	0
0	0.6610189	1.46047	1.980421
>V$FOXF2	lnR0: 2.516
2.955305	0	0.4549339	0.6561079
0	-0.06501664	0.3459578	0.8659083
0	1.309955	2.039706	1.829905
0	0.690475	0.690475	1.210426
2.089397	0	0.4109744	4.069817
1.898638	4.349318	0	4.869268
4.760292	4.240342	4.240342	0
0	4.240342	4.240342	4.760292
0	4.240342	4.240342	4.760292
0	4.240342	4.240342	4.760292
5.174374	0	4.654424	3.604928
0	4.240342	4.240342	4.760292
0	1.2283	1.958051	1.487791
0.4549339	0.6064171	0.1257425	0
>V$FOXD1	lnR0: -0.988
3.658843	3.138892	0	3.658843
4.349318	3.829367	3.829367	0
0	2.769457	3.759667	4.279618
0	3.829367	3.829367	4.349318
0	2.696181	2.696181	4.206341
3.736082	0	4.206341	3.736082
0	3.829367	3.829367	4.349318
0.1682615	1.049496	0.6385212	0
>V$FOXC1	lnR0: 0.764
0.8908661	3.402375	4.730899	0
0	3.734461	1.244406	3.335519
0.4206685	1.855669	1.587999	0
1.993647	5.285846	0	8.475567
2.8602	2.929533	4.989018	0
0	0.7551908	8.609618	8.075856
0	6.813817	13.51574	8.23506
0	7.739955	6.43599	7.282282
6.240892	-0.3767573	5.292651	0
0	8.755451	4.839965	6.578042
0.806467	2.370103	2.857943	0
>V$FOXL1	lnR0: -1.572
0.8657772	7.505916	0	4.726292
8.677871	2.964791	11.58349	0
0	2.377583	5.782852	12.10344
0	6.349826	11.58349	8.142595
0	5.270856	5.966591	12.10344
12.26646	0	11.74651	2.317691
0	5.858723	11.58349	7.974333
>V$GATA1	lnR0: 0.764
2.134265	0.5389838	1.303418	0
3.985286	-0.1584299	1.027677	0
14.24438	0	5.035546	2.983931
13.93727	4.062721	13.41732	0
13.99383	13.47388	13.47388	0
0	13.47388	13.47388	13.99383
13.99383	13.47388	13.47388	0
14.51378	0	13.99383	14.51378
2.83719	13.29024	13.29024	0
1.923986	0.1158605	0	1.86912
2.293888	0.3611599	2.010523	0
>V$GATA2	lnR0: 2.516
0	0.9324916	0.5259254	0.07375512
1.116839	1.141654	0	1.643147
0	0.561234	-0.1735959	0.8190953
1.165095	1.635355	1.929895	0
6.197544	0.7238387	1.185201	0
8.67581	0	1.703947	3.260118
11.9146	3.876517	11.39465	0
6.317256	11.44194	11.44194	0
0	11.45867	11.45867	11.97862
11.97862	11.45867	11.45867	0
12.49857	0	11.97862	12.49857
1.350784	10.99014	10.99014	0
4.706826	0.1547153	0	2.354218
0.4446687	0.007777605	2.382408	0
>V$GATA3	lnR0: -0.988
0	11.53733	11.53733	12.05728
12.57723	12.05728	0	12.57723
0	11.53733	11.53733	12.05728
12.05728	11.53733	11.53733	0
0	11.53733	11.53733	12.05728
0	11.53733	11.53733	12.05728
1.877457	11.59061	0	12.11056
0	1.432651	0.7862298	11.33758
>V$GFI1	lnR0: 0.18
1.579861	0	1.05991	0.9084273
0	0.2430244	1.319841	3.240976
0	5.178598	5.178598	5.698549
0	5.178598	5.178598	5.698549
4.654424	5.124683	4.134473	0
5.201586	0	5.671846	6.191796
0	1.46047	2.861655	1.180969
2.191481	0	1.260556	2.550502
0.1361574	0.3459578	2.326378	0
2.359742	1.040341	0	2.770717
>V$KLF4	lnR0: 0.18
0.2630503	3.865411	0.2600175	0
6.038822	8.641802	0	9.671289
8.604925	8.183536	0	8.703486
8.597272	6.787511	0	8.418468
2.915629	-0.3672086	6.88527	0
7.983967	7.982452	0	7.384175
6.128351	4.703759	0	0.6126728
4.36248	6.313362	0	5.424549
5.405436	4.807034	0	4.191723
3.972756	0	3.314104	2.119696
>V$FOXQ1	lnR0: 0.764
0.6714338	0.1514832	0.4702597	0
0	2.259921	1.269711	2.779872
0.9902103	1.46047	3.029916	0
1.980421	3.44089	3.44089	0
4.726292	4.206341	0	4.726292
4.206341	3.686391	3.686391	0
4.206341	3.686391	3.686391	0
4.206341	3.686391	3.686391	0
0	3.609152	2.618942	4.129103
3.770082	2.259921	0.9509343	0
0.5095356	2.769457	0.7890362	0
>V$FOXD3	lnR0: 1.348
1.678422	2.727918	0	2.257658
0	2.816299	4.385745	0.944855
0	3.088233	4.078443	0.1191166
4.382933	2.553995	4.853192	0
1.934806	5.079069	0	4.608809
5.530287	5.010337	5.010337	0
4.510001	4.98026	4.98026	0
2.435354	4.47506	1.049496	0
1.067082	4.415775	0	1.271512
2.299197	1.588487	4.559118	0
4.314893	3.215706	2.485955	0
5.119313	0.9351489	4.599362	0
>V$FOXI1	lnR0: -1.572
3.553783	6.947012	0	12.73679
6.049	5.824212	6.577576	0
0	2.70629	6.500338	12.21684
0	7.156812	11.69689	12.21684
0	7.156812	6.838036	6.210136
5.504512	0	6.657096	3.167836
0	8.032676	7.042466	12.21684
>V$HLF	lnR0: 1.348
1.287729	0	0.9443698	0.821364
0	0.1629577	-0.305933	3.240562
7.983789	9.444259	10.43447	0
8.174548	5.20081	2.552393	0
0	10.43447	2.234765	6.538645
7.513529	0	5.835107	1.941087
0.7993691	4.433922	0	7.924503
5.255871	1.115094	7.295577	0
0	2.369545	8.135272	8.174548
0	10.43447	7.874813	7.983789
3.764003	0	2.120731	0.9777675
0.7123698	0	1.021523	1.402082
>V$HNF1A	lnR0: 3.1
0	0.5625673	0.0520375	0.7837711
0.5577088	4.066909	0	3.978167
5.178892	3.180768	3.409536	0
2.256921	2.157945	4.132455	0
0	11.15316	5.263023	9.784885
0	3.916365	9.994686	5.225104
3.438241	4.491102	10.16295	0
0.9583464	0.2730354	0	1.361787
0	9.844171	4.806513	4.396322
4.27056	9.363496	3.504265	0
8.280385	5.371118	10.83438	0
0	5.316048	2.84939	3.079469
0	3.783078	3.134403	6.275263
3.736536	0	4.387584	4.432159
0.1702976	-0.1388751	0.446207	0
>V$FOXA2	lnR0: 1.348
8.569909	8.049959	8.049959	0
1.89925	7.11699	0	7.63694
8.571681	8.05173	8.05173	0
8.504633	6.994473	3.816439	0
8.229254	7.709303	1.313108	0
0	6.613121	2.88445	7.451848
8.36129	0	7.84134	3.635423
0.2075168	1.786554	6.030003	0
3.068725	0.189245	2.340615	0
0	5.322294	3.503772	0.2094335
2.373114	3.130047	0	2.278889
1.671077	0.5645837	0	1.128949
>V$NHLH1	lnR0: 0.18
1.963283	0	3.538703	4.752236
2.727856	3.554489	0	4.403171
9.512529	0	10.973	11.49295
0	8.472628	9.462838	10.973
11.49295	2.815246	0	4.714475
4.957648	0	4.075408	11.49295
10.973	8.153851	8.153851	0
9.923503	8.673802	0	10.50274
3.359046	0	4.351957	3.120397
3.302462	1.54073	0	1.055047
>V$IRF1	lnR0: 6.604
0.5349947	-0.002869225	0.2602629	0
1.183447	0.4876967	0.6634969	0
1.891503	0.479024	1.082643	0
2.196961	0.06038975	1.577764	0
0	2.303274	0.4937436	2.127489
5.458447	0	0.6390175	4.751738
6.633787	9.77805	9.77805	0
10.27777	4.806765	9.757816	0
10.24632	3.950583	7.427173	0
10.70695	0	10.187	3.940951
0	3.94998	1.396288	2.377913
5.698487	0	1.175799	2.402293
6.245256	8.782543	9.772753	0
7.312489	5.894526	7.203512	0
6.686553	3.891415	9.716469	0
6.292951	0	5.09168	2.297803
0	0.5327519	0.4318697	0.5820179
1.595616	0	0.6646909	0.7712229
2.626558	1.753033	2.447571	0
2.11233	1.628731	2.575429	0
2.077555	0.5759746	1.692052	0
>V$IRF2	lnR0: 4.852
3.490581	0.6714338	0	2.500371
2.376069	3.425565	0	3.945515
0	3.144263	3.144263	3.664213
0	3.029916	3.029916	2.559656
0	3.144263	3.144263	3.664213
2.376069	3.425565	0	3.945515
2.779872	0	2.779872	0
4.184164	3.664213	0	4.184164
0	3.144263	3.144263	3.664213
0	3.144263	3.144263	3.664213
0	3.144263	3.144263	3.664213
3.299822	0	0	3.299822
3.490581	0	1.401185	1.510161
0	0.4702597	0.05928533	0.9902103
0	2.259921	0.690475	0.4806746
0	1.269711	1.269711	0.4806746
0	0.4702597	1.049496	0.2604594
1.319402	0	1.789661	1.730376
>V$MEF2A	lnR0: 1.348
1.557995	1.969595	-0.458276	0
4.702968	0	7.847231	4.702968
9.827651	6.018293	9.307701	0
0	7.32728	9.307701	7.528454
0	8.408586	6.839139	0.185254
0	7.738254	9.307701	2.613571
0	9.307701	9.307701	4.183017
0	7.008504	9.307701	4.557823
9.827651	7.738254	9.307701	0
0	7.738254	9.307701	8.837441
3.044762	7.267995	0	6.683388
0	0.1840174	3.288485	2.627466
>V$MZF1	lnR0: -2.156
1.158472	0.05928533	0.3197447	0
4.799568	4.279618	0	3.809358
3.156846	4.206341	0	4.726292
4.799568	4.279618	0	3.809358
4.869268	4.349318	0	4.869268
0	3.686391	2.116945	4.206341
>V$MZF1(var.2)	lnR0: 0.18
2.500371	0.6714338	0	1.191384
1.401185	2.970631	0	0
0	2.45068	3.44089	3.960841
4.069817	3.549867	0	1.510161
4.480792	3.960841	0	3.490581
4.388594	2.299197	0	4.388594
4.388594	3.868643	0	2.819148
1.678422	2.148682	0	1.359646
0	2.905614	0.6064171	1.856119
0	1.049496	0.3197447	1.569446
>V$MAX	lnR0: 0.18
0	0.5565964	0.8187083	2.178354
1.067015	0	0.8825272	2.637953
7.872891	0	12.62277	13.14272
0	12.10282	5.706622	7.389109
13.14272	0	9.652137	5.374034
4.858301	7.35294	0	8.863101
6.553489	4.852569	7.7535	0
13.14272	7.862476	0	7.984265
1.380429	0	0.5748711	1.272813
1.168191	-0.3291914	0.8326536	0
>V$MAX::MYC	lnR0: 0.764
0.838727	2.299197	0	1.510161
0	2.45068	1.141693	2.970631
2.239912	0	0	2.819148
3.879058	0	4.349318	4.869268
0	3.895824	3.895824	4.415775
4.869268	0	4.349318	3.879058
3.879058	4.349318	0	4.869268
4.349318	2.839157	3.829367	0
4.935725	4.415775	0	4.935725
3.736082	3.216131	0	3.736082
1.789661	0.690475	3.250131	0
>V$NFYA	lnR0: 4.852
0	1.099193	1.716628	1.575526
2.448016	2.191414	0	1.693234
0	0.1266629	0.1834775	2.133666
2.227638	0.4158895	0	3.187327
1.218112	0.3415759	3.21393	0
5.107646	2.495207	0	1.209698
5.427001	0	3.898946	3.954831
8.702632	2.370504	4.382898	0
5.480181	2.789652	0	4.844423
0	10.84544	5.247347	7.038934
10.39968	6.767544	9.300497	0
9.541142	9.8871	9.8871	0
8.623225	9.536563	0	10.19267
9.811791	6.866511	0	11.49558
3.876182	0.5591865	7.873811	0
3.586454	0	1.063029	1.175249
1.947251	0	0.8978414	2.830134
0	1.367686	0.1279469	2.653867
>V$GABPA	lnR0: 0.764
5.017927	0	2.004777	9.022727
4.171728	0	7.442123	9.27106
10.37526	9.855306	0	9.385047
10.3767	9.856747	0	10.3767
0	8.346586	8.346586	9.856747
0	7.764468	9.333914	8.284418
3.678754	4.669331	0	10.18429
3.45041	0.7514691	3.509695	0
2.463021	2.109029	0	3.132612
1.164173	0.6550446	0	3.546611
1.127396	0	0.6634751	1.526212
>V$NKX2-5	lnR0: -1.572
0.3187765	2.769457	1.779246	0
3.770082	0.9509343	3.250131	0
0	3.609152	3.609152	4.129103
0	3.609152	3.609152	4.129103
3.425565	2.905614	-0.06501664	0
1.25067	1.46047	3.029916	0
2.500371	2.559656	0	2.089397
>V$PPARG::RXRA	lnR0: 3.1
2.259328	0.01341391	0	1.844599
2.167235	0.9429689	1.322917	0
0	3.466698	-0.4372207	2.266687
3.22729	7.319949	0	3.424124
2.767194	5.345891	0	4.747614
1.94539	1.591257	0	1.539316
3.419392	0	1.590455	3.522211
0	4.648995	5.103929	6.445828
0	2.862565	0.4192818	4.402182
0	6.307369	1.828091	6.097568
3.698449	7.921682	0	6.346865
4.526811	6.056981	0	3.01521
4.340417	1.720929	0.3341023	0
3.824858	0	1.920049	2.834648
0	2.965955	3.260721	3.015646
>V$PPARG	lnR0: 6.02
2.408173	0.7297509	0	2.408173
2.674003	4.134473	4.134473	0
0	3.759667	0.4702597	4.279618
5.280243	3.770082	0	5.280243
4.238079	4.708338	0	4.238079
4.540077	3.029916	1.720929	0
3.490581	0	2.559656	5.060027
0	3.198178	4.188388	3.718128
1.921135	0	1.661644	2.181595
1.385859	0.4549339	0	1.165644
2.427095	2.636895	0	2.427095
3.664213	4.134473	2.565027	0
3.299822	1.789661	0	3.879058
0	1.399671	3.959327	3.489067
4.290032	0	4.760292	5.280243
5.174374	0	4.654424	3.193954
1.789661	-0.414082	3.250131	0
0	1.399671	3.959327	3.489067
1.624508	0	0.8843417	1.624508
1.378687	3.829367	2.839157	0
>V$PAX2	lnR0: -0.988
0	-0.06501664	0.3459578	0.1361574
1.965095	3.425565	0	3.366279
2.727918	2.618942	4.188388	0
5.330373	0	3.820212	3.760927
0	3.198178	2.207967	3.718128
3.079607	0	3.138892	1.099186
3.230122	4.279618	0	1.374003
3.079607	0	0	0.9309249
>V$PAX4	lnR0: -0.988
3.625029	0	2.771343	2.159525
2.476576	2.875983	0.9305501	0
0	6.212233	7.781679	6.321209
0	7.781679	7.781679	8.30163
8.30163	7.781679	5.222023	0
4.095289	4.231813	4.356115	0
0	1.35338	4.231813	4.637417
1.654038	1.811209	0	3.482053
>V$PAX6	lnR0: 2.516
3.468212	2.21851	2.21851	0
3.700382	3.180431	4.749877	0
2.929092	0	3.718128	1.564076
0	3.180431	3.759667	4.279618
3.618599	0	4.088858	3.039363
4.869268	5.339528	0	4.869268
4.726292	0	2.897355	4.726292
0	2.326378	2.326378	0.2094335
4.206341	2.377404	3.686391	0
3.604928	0.7857805	0	3.604928
0	4.638504	1.858632	4.168244
0.7401658	0.2202153	0	1.15114
4.088858	1.999462	2.578698	0
3.664213	4.134473	0.005370576	0
>V$PBX1	lnR0: 1.348
0.7401658	0	1.210426	0.7401658
1.828937	0	1.308987	1.828937
0	2.537287	2.537287	4.047448
3.057237	2.537287	3.527497	0
4.726292	0	4.206341	4.726292
0	2.618942	3.609152	4.129103
0	3.609152	3.609152	3.138892
4.129103	3.609152	2.618942	0
4.726292	0	4.206341	4.726292
0	2.537287	3.527497	3.057237
0	3.144263	2.154053	1.104557
0	1.049496	1.049496	0.3590206
>V$RORA	lnR0: 0.18
0	2.45068	1.871444	0.9902103
0.6714338	2.45068	3.44089	0
1.404292	0	1.365016	2.203743
0	1.46047	0.4702597	0.5792359
0	3.895824	1.596627	4.415775
5.174374	4.654424	0	5.174374
5.174374	4.654424	0	5.174374
4.654424	4.134473	4.134473	0
5.174374	0	4.654424	5.174374
0	4.134473	4.134473	4.654424
>V$RORA(var.2)	lnR0: 2.516
0.2604594	-0.1089761	-0.1089761	0
0	2.039706	0.6385212	0.7035378
0.2455004	3.686391	1.70597	0
0	3.609152	4.599362	5.119313
0	4.020126	4.020126	0.769995
2.720586	0.1058685	0	1.000625
5.158454	4.638504	4.638504	0
0	4.290472	1.15158	4.810423
5.678405	5.158454	0	5.678405
5.678405	5.158454	0	5.678405
5.158454	4.638504	4.638504	0
5.678405	0	5.158454	5.678405
0	4.638504	4.638504	5.158454
0	0.6610189	0.01532582	1.401185
>V$RREB1	lnR0: 6.02
1.678422	0	3.138892	3.658843
2.955305	0	3.425565	3.945515
1.678422	0	3.138892	3.658843
4.069817	0	3.549867	4.069817
0	0.1514832	2.45068	2.970631
0	1.200011	2.769457	3.289407
0	0.6385212	2.618942	3.138892
1.000625	0	2.779872	2.309612
4.069817	0	3.549867	4.069817
0	3.029916	3.029916	3.549867
1.191384	0	2.970631	3.490581
2.955305	0	3.425565	3.945515
1.678422	0	3.138892	3.658843
1.000625	0	1.789661	3.299822
2.239912	0	3.289407	3.809358
0.7804099	0	2.559656	1.510161
0.7804099	0	1.569446	2.089397
1.000625	0	2.779872	2.309612
2.500371	0	0.9902103	3.490581
0	0	0.7297509	1.308987
>V$RXRA::VDR	lnR0: 3.1
1.510161	2.970631	0	3.490581
3.945515	3.425565	0	3.945515
3.809358	3.289407	0	2.819148
3.425565	2.905614	2.905614	0
3.809358	0	3.289407	2.819148
0	2.769457	1.779246	3.289407
0	0.2098004	1.779246	0
1.249701	0	0.7297509	1.249701
2.089397	3.138892	0	3.658843
0	2.559656	0	2.559656
3.945515	3.425565	0	3.945515
3.425565	2.905614	2.905614	0
2.299197	2.769457	2.769457	0
3.809358	0	3.289407	2.819148
0	1.46047	0.8812341	2.970631
>V$PRRX2	lnR0: -0.988
1.747361	0	1.078225	1.164438
2.828222	0	3.002292	0.709418
0	2.857455	2.669165	3.65055
0	3.486892	4.376499	5.704498
8.023959	6.794813	7.724223	0
3.01357	2.381864	3.444606	0
0	3.712226	6.004262	3.231239
0	-0.03417718	-0.2689451	0.8049562
>V$ELK4	lnR0: 0.764
2.784326	0	0.7109451	1.403593
2.779237	0	1.721961	2.264608
0	3.243827	0.4403882	3.237704
11.80127	0	7.233873	2.394427
8.485959	11.1049	11.1049	0
11.62819	11.10824	11.10824	0
12.14814	0	11.62819	12.14814
12.14814	0	11.62819	12.14814
11.91705	11.3971	0	3.002368
11.88133	2.477667	0	5.551593
2.606765	0	0.8975852	0.5627357
>V$SOX9	lnR0: -0.404
4.290032	0	2.461095	2.981046
2.614718	0	2.453788	1.155216
0	4.599362	5.589572	3.810326
4.540077	4.599362	4.020126	0
3.01459	5.465271	3.166074	0
5.079732	4.559782	0	6.649178
2.078982	5.329113	3.029916	0
2.435354	2.23418	2.42494	0
1.602359	0	1.980421	0.8726078
>V$SOX17	lnR0: -0.404
0.3187765	0	0.5095356	0
0.4109744	-0.1089761	0.7307191	0
2.745871	0	3.216131	1.436885
0	4.385745	4.385745	3.915486
4.905696	3.395535	4.385745	0
4.951051	4.431101	4.431101	0
5.471002	4.951051	0	5.471002
4.858853	4.338903	2.769457	0
4.649053	0	0.7035378	2.349856
>V$SP1	lnR0: 0.764
2.813141	1.245063	0	1.738088
12.99835	0	3.241053	2.229835
6.527507	0	12.58637	2.296566
13.48437	0	12.96442	13.48437
13.47238	0	12.95243	7.323716
2.26851	12.05605	0	1.261591
13.48437	0	12.96442	13.48437
13.48437	0	12.96442	13.48437
13.1012	0	12.58125	2.203316
3.085912	0	12.51067	2.76146
3.419376	0	2.730435	1.571835
>V$SPI1	lnR0: 2.516
0	2.279968	1.250477	3.018849
0	6.932543	3.162461	5.848203
0	10.09337	8.523922	7.277069
0	11.66027	11.66027	5.601404
0	9.310344	7.6487	3.181779
7.170097	4.368196	0	11.18926
1.689878	0	2.458359	11.40282
7.912027	11.26072	0	11.20143
12.77894	11.26878	0	12.77894
0	10.10799	11.67744	11.20718
0	10.69198	10.69198	9.64248
12.75625	4.778651	0	11.76604
7.741033	5.567579	7.972644	0
0	2.582788	1.251241	0.8084927
>V$SPIB	lnR0: -1.572
0	4.431101	4.431101	0.7447099
3.079607	0.9902103	0	3.809358
0	0.03099586	1.107813	3.028948
4.480792	5.530287	0	6.050238
5.060027	5.530287	0	5.060027
0	5.039793	5.039793	4.569533
0	5.010337	5.010337	3.960841
>V$SRF	lnR0: 3.684
2.370478	2.613894	3.245083	0
4.394846	2.875317	0	2.12221
0	-0.4830821	1.574059	1.88368
11.20547	0	6.724679	11.20547
9.237891	0	7.148495	6.938694
0	5.762864	5.326605	4.15699
4.789673	9.994484	7.214612	0
0	9.565218	7.995771	10.08517
9.559233	7.469836	6.890601	0
0	9.56399	9.56399	6.036493
1.276145	5.787373	9.451587	0
8.163957	7.493491	0	11.30285
8.145768	9.195263	0	8.314029
1.371686	2.1499	-0.486286	0
2.103416	0	2.782665	4.292825
0	3.278546	2.65535	1.857682
>V$SRY	lnR0: -0.404
1.385859	0.8659083	0	0.806623
0.6311896	1.269711	0.9509343	0
0	3.44089	1.46047	0.5352764
0	1.70597	1.70597	1.907144
0	4.134473	4.134473	2.674003
5.228289	0	4.708338	3.658843
0	4.290472	4.290472	4.810423
0	4.240342	3.250131	4.760292
1.308987	3.759667	2.190221	0
>V$SOX5	lnR0: -1.572
0	4.020126	4.020126	4.540077
4.479277	3.959327	2.969117	0
4.540077	4.020126	4.020126	0
4.009018	4.479277	0	4.999228
4.479277	2.969117	3.959327	0
3.425565	2.905614	3.895824	0
0	0.6385212	0.3197447	0
>V$ZNF143	lnR0: 3.684
3.831364	0.8013083	2.511963	0
0	9.274995	5.504913	0.5355498
6.635773	0	9.541387	10.06134
9.499061	0	10.54856	11.06851
11.06851	0	10.54856	11.06851
0	10.02861	7.729409	8.568136
10.26595	0	3.85009	0.9340407
0	2.618942	1.518971	10.23863
0	9.995392	3.967524	9.525132
7.768685	10.02861	9.038396	0
5.168869	5.339528	0	7.728525
11.06851	0	10.54856	11.06851
0	2.735665	7.950891	5.69097
1.627433	-0.5026665	5.498697	0
3.50764	-0.4454207	5.838649	0
2.488197	6.049664	0	4.13426
>V$MAFG::NFE2L1	lnR0: -2.156
1.099186	0	0.124302	1.289946
0	2.769457	2.358482	4.858853
5.079069	4.559118	4.559118	0
4.524751	4.995011	0	4.524751
0	4.559118	4.559118	5.079069
5.228289	0	3.138892	2.448417
>V$TEAD1	lnR0: 0.18
1.564559	0	1.604407	1.045272
0	2.315407	0.3527767	3.783753
2.611619	0	5.334882	6.064266
0	3.585394	9.526656	5.051595
10.04661	6.101091	7.227459	0
1.689565	4.10838	9.146038	0
5.707703	0	8.47716	5.968163
10.56656	0	9.056396	2.456908
0	1.954992	1.051794	0.2780221
